timestamp,market,trade_price,change_rate,acc_trade_volume
2025-09-22 13:40:25.940673,KRW-CARV,418.0,-0.052154195,2394477.89819643
2025-09-22 13:40:25.940675,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:40:25.940676,KRW-BORA,121.0,-0.0162601626,4678067.00758923
2025-09-22 13:40:25.940677,KRW-PUNDIX,431.0,-0.0114678899,993711.29835171
2025-09-22 13:40:36.152439,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:40:36.152444,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:40:36.152445,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:40:36.152446,KRW-BORA,120.0,-0.0243902439,4690409.56765381
2025-09-22 13:40:36.152447,KRW-PUNDIX,431.0,-0.0114678899,993711.29835171
2025-09-22 13:40:46.449072,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:40:46.449081,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:40:46.449083,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:40:46.449084,KRW-BORA,120.0,-0.0243902439,4778067.00758878
2025-09-22 13:40:46.449085,KRW-PUNDIX,431.0,-0.0114678899,993774.51341084
2025-09-22 13:40:56.741088,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:40:56.741100,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:40:56.741102,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:40:56.741104,KRW-BORA,120.0,-0.0243902439,4778067.00758878
2025-09-22 13:40:56.741105,KRW-PUNDIX,431.0,-0.0114678899,993774.51341084
2025-09-22 13:41:07.151215,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:41:07.151221,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:41:07.151222,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:41:07.151223,KRW-BORA,120.0,-0.0243902439,4795771.06919733
2025-09-22 13:41:07.151223,KRW-PUNDIX,431.0,-0.0114678899,995697.81102129
2025-09-22 13:41:17.348093,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:41:17.348108,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:41:17.348110,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:41:17.348112,KRW-BORA,120.0,-0.0243902439,4795771.06919733
2025-09-22 13:41:17.348115,KRW-PUNDIX,431.0,-0.0114678899,995697.81102129
2025-09-22 13:41:27.565378,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:41:27.565386,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:41:27.565387,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:41:27.565388,KRW-BORA,120.0,-0.0243902439,4795771.06919733
2025-09-22 13:41:27.565388,KRW-PUNDIX,431.0,-0.0114678899,995697.81102129
2025-09-22 13:41:37.953736,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:41:37.953745,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:41:37.953746,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:41:37.953746,KRW-BORA,120.0,-0.0243902439,4854107.1534834
2025-09-22 13:41:37.953747,KRW-PUNDIX,431.0,-0.0114678899,995697.81102129
2025-09-22 13:41:48.251142,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:41:48.251151,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:41:48.251152,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:41:48.251152,KRW-BORA,120.0,-0.0243902439,4854107.1534834
2025-09-22 13:41:48.251153,KRW-PUNDIX,431.0,-0.0114678899,995697.81102129
2025-09-22 13:41:58.552540,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:41:58.552550,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:41:58.552552,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:41:58.552552,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:41:58.552553,KRW-PUNDIX,431.0,-0.0114678899,995697.81102129
2025-09-22 13:42:08.673994,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:42:08.674000,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:42:08.674001,KRW-LSK,480.0,-0.0322580645,985487.88848064
2025-09-22 13:42:08.674002,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:42:08.674003,KRW-PUNDIX,431.0,-0.0114678899,995697.81102129
2025-09-22 13:42:19.051506,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:42:19.051516,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:42:19.051517,KRW-LSK,480.0,-0.0322580645,985500.59907237
2025-09-22 13:42:19.051518,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:42:19.051518,KRW-PUNDIX,431.0,-0.0114678899,995697.81102129
2025-09-22 13:42:29.442176,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:42:29.442187,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:42:29.442189,KRW-LSK,480.0,-0.0322580645,985500.59907237
2025-09-22 13:42:29.442191,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:42:29.442193,KRW-PUNDIX,432.0,-0.0091743119,995709.40824351
2025-09-22 13:42:39.655273,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:42:39.655282,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:42:39.655284,KRW-LSK,480.0,-0.0322580645,985500.59907237
2025-09-22 13:42:39.655284,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:42:39.655285,KRW-PUNDIX,432.0,-0.0091743119,995709.40824351
2025-09-22 13:42:50.050765,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:42:50.050772,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:42:50.050774,KRW-LSK,480.0,-0.0322580645,985500.59907237
2025-09-22 13:42:50.050774,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:42:50.050775,KRW-PUNDIX,432.0,-0.0091743119,995709.40824351
2025-09-22 13:43:00.170309,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:43:00.170315,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:43:00.170316,KRW-LSK,480.0,-0.0322580645,985500.59907237
2025-09-22 13:43:00.170317,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:43:00.170318,KRW-PUNDIX,432.0,-0.0091743119,995709.40824351
2025-09-22 13:43:10.553690,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:43:10.553699,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:43:10.553700,KRW-LSK,480.0,-0.0322580645,985500.59907237
2025-09-22 13:43:10.553701,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:43:10.553702,KRW-PUNDIX,432.0,-0.0091743119,995709.40824351
2025-09-22 13:43:20.851643,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:43:20.851650,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:43:20.851651,KRW-LSK,480.0,-0.0322580645,985500.59907237
2025-09-22 13:43:20.851652,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:43:20.851653,KRW-PUNDIX,432.0,-0.0091743119,995709.40824351
2025-09-22 13:43:31.140786,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:43:31.140797,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:43:31.140799,KRW-LSK,480.0,-0.0322580645,985500.59907237
2025-09-22 13:43:31.140800,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:43:31.140802,KRW-PUNDIX,432.0,-0.0091743119,995709.40824351
2025-09-22 13:43:41.448354,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:43:41.448362,KRW-CARV,419.0,-0.0498866213,2394763.89819643
2025-09-22 13:43:41.448363,KRW-LSK,480.0,-0.0322580645,985500.59907237
2025-09-22 13:43:41.448364,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:43:41.448364,KRW-PUNDIX,432.0,-0.0091743119,995709.40824351
2025-09-22 13:43:51.662393,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:43:51.662399,KRW-CARV,418.0,-0.052154195,2394868.89819643
2025-09-22 13:43:51.662400,KRW-LSK,480.0,-0.0322580645,985592.59907237
2025-09-22 13:43:51.662400,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:43:51.662401,KRW-PUNDIX,432.0,-0.0091743119,995709.40824351
2025-09-22 13:44:01.958335,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:44:01.958342,KRW-CARV,418.0,-0.052154195,2394868.89819643
2025-09-22 13:44:01.958343,KRW-LSK,480.0,-0.0322580645,986029.95776719
2025-09-22 13:44:01.958344,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:44:01.958345,KRW-PUNDIX,432.0,-0.0091743119,995940.88972499
2025-09-22 13:44:12.340272,KRW-WAXP,26.3,-0.0259259259,12603205.31310829
2025-09-22 13:44:12.340281,KRW-CARV,418.0,-0.052154195,2394868.89819643
2025-09-22 13:44:12.340282,KRW-LSK,480.0,-0.0322580645,986887.16685899
2025-09-22 13:44:12.340283,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:44:12.340284,KRW-PUNDIX,432.0,-0.0091743119,995940.88972499
2025-09-22 13:44:22.741180,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:44:22.741191,KRW-CARV,418.0,-0.052154195,2394868.89819643
2025-09-22 13:44:22.741192,KRW-LSK,480.0,-0.0322580645,986887.16685899
2025-09-22 13:44:22.741194,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:44:22.741195,KRW-PUNDIX,432.0,-0.0091743119,995940.88972499
2025-09-22 13:44:33.140806,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:44:33.140816,KRW-CARV,418.0,-0.052154195,2394868.89819643
2025-09-22 13:44:33.140818,KRW-LSK,480.0,-0.0322580645,986887.16685899
2025-09-22 13:44:33.140819,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:44:33.140820,KRW-PUNDIX,432.0,-0.0091743119,995940.88972499
2025-09-22 13:44:43.359014,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:44:43.359024,KRW-CARV,417.0,-0.0544217687,2396674.39368365
2025-09-22 13:44:43.359026,KRW-LSK,480.0,-0.0322580645,988853.95112269
2025-09-22 13:44:43.359027,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:44:43.359029,KRW-PUNDIX,432.0,-0.0091743119,995940.88972499
2025-09-22 13:44:53.551560,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:44:53.551569,KRW-CARV,418.0,-0.052154195,2414769.11575562
2025-09-22 13:44:53.551570,KRW-LSK,480.0,-0.0322580645,989541.89058136
2025-09-22 13:44:53.551571,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:44:53.551572,KRW-PUNDIX,431.0,-0.0114678899,995990.88972499
2025-09-22 13:45:03.770194,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:45:03.770202,KRW-CARV,418.0,-0.052154195,2414769.11575562
2025-09-22 13:45:03.770203,KRW-LSK,480.0,-0.0322580645,989541.89058136
2025-09-22 13:45:03.770203,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:45:03.770204,KRW-PUNDIX,431.0,-0.0114678899,995990.88972499
2025-09-22 13:45:14.153091,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:45:14.153099,KRW-CARV,418.0,-0.052154195,2414769.11575562
2025-09-22 13:45:14.153100,KRW-LSK,480.0,-0.0322580645,990178.57289117
2025-09-22 13:45:14.153101,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:45:14.153102,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:45:24.365903,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:45:24.365910,KRW-CARV,418.0,-0.052154195,2415847.79149258
2025-09-22 13:45:24.365911,KRW-LSK,480.0,-0.0322580645,991107.57289117
2025-09-22 13:45:24.365912,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:45:24.365913,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:45:34.756826,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:45:34.756835,KRW-CARV,418.0,-0.052154195,2415847.79149258
2025-09-22 13:45:34.756836,KRW-LSK,480.0,-0.0322580645,991107.57289117
2025-09-22 13:45:34.756837,KRW-BORA,121.0,-0.0162601626,4854147.48412856
2025-09-22 13:45:34.756838,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:45:45.141003,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:45:45.141014,KRW-CARV,418.0,-0.052154195,2417247.32942158
2025-09-22 13:45:45.141015,KRW-LSK,480.0,-0.0322580645,991107.57289117
2025-09-22 13:45:45.141016,KRW-BORA,121.0,-0.0162601626,4854186.86208131
2025-09-22 13:45:45.141017,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:45:55.340055,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:45:55.340064,KRW-CARV,418.0,-0.052154195,2417247.32942236
2025-09-22 13:45:55.340065,KRW-LSK,480.0,-0.0322580645,991107.57289117
2025-09-22 13:45:55.340066,KRW-BORA,121.0,-0.0162601626,4854186.86208131
2025-09-22 13:45:55.340066,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:46:05.750714,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:46:05.750724,KRW-CARV,418.0,-0.052154195,2417247.32942236
2025-09-22 13:46:05.750726,KRW-LSK,480.0,-0.0322580645,991107.57289117
2025-09-22 13:46:05.750727,KRW-BORA,121.0,-0.0162601626,4854186.86208131
2025-09-22 13:46:05.750729,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:46:15.939548,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:46:15.939557,KRW-CARV,419.0,-0.0498866213,2417259.22965988
2025-09-22 13:46:15.939558,KRW-LSK,480.0,-0.0322580645,991107.57289117
2025-09-22 13:46:15.939559,KRW-BORA,121.0,-0.0162601626,4854186.86208131
2025-09-22 13:46:15.939560,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:46:26.152453,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:46:26.152462,KRW-CARV,419.0,-0.0498866213,2417259.22965988
2025-09-22 13:46:26.152463,KRW-LSK,480.0,-0.0322580645,991107.57289117
2025-09-22 13:46:26.152464,KRW-BORA,121.0,-0.0162601626,4854186.86208131
2025-09-22 13:46:26.152465,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:46:36.472149,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:46:36.472154,KRW-CARV,419.0,-0.0498866213,2417701.22965988
2025-09-22 13:46:36.472155,KRW-LSK,480.0,-0.0322580645,991107.57289117
2025-09-22 13:46:36.472156,KRW-BORA,121.0,-0.0162601626,4854186.86208131
2025-09-22 13:46:36.472156,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:46:46.741919,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:46:46.741936,KRW-CARV,419.0,-0.0498866213,2417701.22965988
2025-09-22 13:46:46.741939,KRW-LSK,480.0,-0.0322580645,996530.59838622
2025-09-22 13:46:46.741941,KRW-BORA,121.0,-0.0162601626,4854186.86208131
2025-09-22 13:46:46.741944,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:46:57.148984,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:46:57.148993,KRW-CARV,419.0,-0.0498866213,2430135.74752098
2025-09-22 13:46:57.148995,KRW-LSK,480.0,-0.0322580645,996530.59838622
2025-09-22 13:46:57.148996,KRW-BORA,121.0,-0.0162601626,4854186.86208131
2025-09-22 13:46:57.148997,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:47:07.444857,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:47:07.444866,KRW-CARV,419.0,-0.0498866213,2430135.74752098
2025-09-22 13:47:07.444867,KRW-LSK,480.0,-0.0322580645,996530.59838622
2025-09-22 13:47:07.444868,KRW-BORA,121.0,-0.0162601626,4854186.86208131
2025-09-22 13:47:07.444869,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:47:17.667992,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:47:17.667997,KRW-CARV,419.0,-0.0498866213,2430135.74752098
2025-09-22 13:47:17.667998,KRW-LSK,480.0,-0.0322580645,996530.59838622
2025-09-22 13:47:17.667999,KRW-BORA,121.0,-0.0162601626,4854186.86208131
2025-09-22 13:47:17.667999,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:47:28.140314,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:47:28.140323,KRW-CARV,419.0,-0.0498866213,2430135.74752098
2025-09-22 13:47:28.140324,KRW-LSK,480.0,-0.0322580645,996530.59838622
2025-09-22 13:47:28.140325,KRW-BORA,121.0,-0.0162601626,4857905.87034577
2025-09-22 13:47:28.140326,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:47:38.560056,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:47:38.560065,KRW-CARV,419.0,-0.0498866213,2430135.74752098
2025-09-22 13:47:38.560066,KRW-LSK,479.0,-0.0342741935,997454.2750387
2025-09-22 13:47:38.560066,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:47:38.560067,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:47:48.748544,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:47:48.748552,KRW-CARV,420.0,-0.0476190476,2430635.74752098
2025-09-22 13:47:48.748553,KRW-LSK,479.0,-0.0342741935,997454.2750387
2025-09-22 13:47:48.748554,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:47:48.748555,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:47:58.852472,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:47:58.852479,KRW-CARV,420.0,-0.0476190476,2430635.74752098
2025-09-22 13:47:58.852480,KRW-LSK,481.0,-0.0302419355,998227.66173412
2025-09-22 13:47:58.852481,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:47:58.852482,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:48:09.340342,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:48:09.340350,KRW-CARV,420.0,-0.0476190476,2430635.74752098
2025-09-22 13:48:09.340351,KRW-LSK,481.0,-0.0302419355,998227.66173412
2025-09-22 13:48:09.340352,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:48:09.340353,KRW-PUNDIX,432.0,-0.0091743119,996013.77302018
2025-09-22 13:48:19.750138,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:48:19.750147,KRW-CARV,420.0,-0.0476190476,2430635.74752098
2025-09-22 13:48:19.750148,KRW-LSK,481.0,-0.0302419355,998227.66173412
2025-09-22 13:48:19.750149,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:48:19.750150,KRW-PUNDIX,431.0,-0.0114678899,996313.77302018
2025-09-22 13:48:30.049836,KRW-WAXP,26.3,-0.0259259259,12607007.59447711
2025-09-22 13:48:30.049847,KRW-CARV,420.0,-0.0476190476,2430635.74752098
2025-09-22 13:48:30.049850,KRW-LSK,481.0,-0.0302419355,998227.66173412
2025-09-22 13:48:30.049852,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:48:30.049853,KRW-PUNDIX,431.0,-0.0114678899,996313.77302018
2025-09-22 13:48:40.440730,KRW-WAXP,26.3,-0.0259259259,12608262.34732882
2025-09-22 13:48:40.440738,KRW-CARV,420.0,-0.0476190476,2430635.74752098
2025-09-22 13:48:40.440740,KRW-LSK,481.0,-0.0302419355,998227.66173412
2025-09-22 13:48:40.440741,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:48:40.440742,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:48:50.841904,KRW-WAXP,26.3,-0.0259259259,12608262.34732882
2025-09-22 13:48:50.841918,KRW-CARV,420.0,-0.0476190476,2430635.74752098
2025-09-22 13:48:50.841921,KRW-LSK,481.0,-0.0302419355,998227.66173412
2025-09-22 13:48:50.841923,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:48:50.841925,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:49:01.054707,KRW-WAXP,26.3,-0.0259259259,12608262.34732882
2025-09-22 13:49:01.054714,KRW-CARV,420.0,-0.0476190476,2430635.74752098
2025-09-22 13:49:01.054715,KRW-LSK,481.0,-0.0302419355,998227.66173412
2025-09-22 13:49:01.054716,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:49:01.054717,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:49:11.169438,KRW-WAXP,26.3,-0.0259259259,12608262.34732882
2025-09-22 13:49:11.169444,KRW-CARV,420.0,-0.0476190476,2430659.55702098
2025-09-22 13:49:11.169445,KRW-LSK,479.0,-0.0342741935,998626.66382987
2025-09-22 13:49:11.169446,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:49:11.169446,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:49:21.640513,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:49:21.640521,KRW-CARV,419.0,-0.0498866213,2432159.55702098
2025-09-22 13:49:21.640522,KRW-LSK,479.0,-0.0342741935,998626.66382987
2025-09-22 13:49:21.640523,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:49:21.640524,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:49:31.951659,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:49:31.951669,KRW-CARV,419.0,-0.0498866213,2438225.03915897
2025-09-22 13:49:31.951671,KRW-LSK,479.0,-0.0342741935,998626.66382987
2025-09-22 13:49:31.951672,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:49:31.951673,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:49:42.241208,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:49:42.241219,KRW-CARV,419.0,-0.0498866213,2438225.03915897
2025-09-22 13:49:42.241222,KRW-LSK,479.0,-0.0342741935,998626.66382987
2025-09-22 13:49:42.241223,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:49:42.241225,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:49:52.551790,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:49:52.551799,KRW-CARV,419.0,-0.0498866213,2438225.03915897
2025-09-22 13:49:52.551800,KRW-LSK,479.0,-0.0342741935,998626.66382987
2025-09-22 13:49:52.551801,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:49:52.551802,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:50:02.957822,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:50:02.957830,KRW-CARV,419.0,-0.0498866213,2438225.03915897
2025-09-22 13:50:02.957831,KRW-LSK,479.0,-0.0342741935,998626.66382987
2025-09-22 13:50:02.957831,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:50:02.957832,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:50:13.169958,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:50:13.169964,KRW-CARV,419.0,-0.0498866213,2438225.03915897
2025-09-22 13:50:13.169965,KRW-LSK,479.0,-0.0342741935,998626.66382987
2025-09-22 13:50:13.169966,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:50:13.169967,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:50:23.550203,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:50:23.550211,KRW-CARV,419.0,-0.0498866213,2438225.03915897
2025-09-22 13:50:23.550212,KRW-LSK,480.0,-0.0322580645,1083253.27284454
2025-09-22 13:50:23.550213,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:50:23.550213,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:50:34.040592,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:50:34.040599,KRW-CARV,419.0,-0.0498866213,2438225.03915897
2025-09-22 13:50:34.040600,KRW-LSK,480.0,-0.0322580645,1083253.27284454
2025-09-22 13:50:34.040601,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:50:34.040602,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:50:44.240064,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:50:44.240072,KRW-CARV,419.0,-0.0498866213,2438225.03915897
2025-09-22 13:50:44.240073,KRW-LSK,480.0,-0.0322580645,1083253.27284454
2025-09-22 13:50:44.240074,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:50:44.240075,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:50:54.651428,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:50:54.651436,KRW-CARV,419.0,-0.0498866213,2438225.03915897
2025-09-22 13:50:54.651437,KRW-LSK,480.0,-0.0322580645,1083253.27284454
2025-09-22 13:50:54.651438,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:50:54.651439,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
2025-09-22 13:51:05.140270,KRW-WAXP,26.3,-0.0259259259,12608634.09454071
2025-09-22 13:51:05.140279,KRW-CARV,419.0,-0.0498866213,2438225.03915897
2025-09-22 13:51:05.140280,KRW-LSK,480.0,-0.0322580645,1083253.27284454
2025-09-22 13:51:05.140281,KRW-BORA,121.0,-0.0162601626,4905916.82039267
2025-09-22 13:51:05.140282,KRW-PUNDIX,431.0,-0.0114678899,996827.21436108
